bucket,produto_id,nome,tipo,descontinuado,controla_estoque,categoria_compras,items_nfe_matched,orfaos_token_match,vendas_total,vendas_90d,vendas_30d,qtd_vendida_30d,ultima_venda
AUTO_NFE,48ecbc5f-c0e9-4301-a54e-5fe45f9ea762,CREME BRULLE DE OURICURI,VENDA_SIMPLES,false,true,,0,7,0,0,0,0,
AUTO_NFE,a0ba810b-ce25-45ee-98b3-fe07778ef136,Massa do Pão Pita - 200g,INSUMO,false,true,,0,14,0,0,0,0,
AUTO_NFE,c16b176b-0e71-4189-a5df-e0cc0dc97454,BEBIDA SEM ALCOOL,VENDA_SIMPLES,false,false,,0,7,0,0,0,0,
AUTO_NFE,90fac5cf-a85c-4327-9674-30e369386428,Vinho Tinto Tiago Cabaco Vinhas Velhas,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
NUNCA_VENDIDO,41af4469-2b39-4cac-85ae-24675ebd9947,Carré de cordeiro 300g,INSUMO,false,true,,0,0,0,0,0,0,
DESCONTINUADO,5816a36a-1aa4-4278-a898-ce9ecfc4be45,* Excluído * Açaí,INSUMO,true,true,,0,0,0,0,0,0,
NUNCA_VENDIDO,ef8eb80c-7484-443d-aa2e-c47e67352048,MORANGO FRUTA,INSUMO,false,true,,0,0,0,0,0,0,
DESCONTINUADO,3c9af1c5-a3c3-4b3d-a3d7-cca21c3390e1,* Excluído * Atum,INSUMO,true,true,,0,0,0,0,0,0,
AUTO_NFE,e6aaa614-7c95-4b7d-b092-c0729127e3ad,Filé em cubos ao molho quatro queijos,VENDA_SIMPLES,false,false,,0,15,0,0,0,0,
AUTO_NFE,0edfb784-9dcf-4735-b1e3-0140185c10f0,Torteli recheado de ricote e espinafre na manteiga de ervas,VENDA_SIMPLES,false,false,,0,2,0,0,0,0,
DESCONTINUADO,89f083aa-07f6-480e-9180-2f2010ab8dfc,* Excluído * Tortelli (Valor do kg),INSUMO,true,true,,0,0,0,0,0,0,
AUTO_NFE,29a77e0f-a113-440e-b10a-d13cf456597a,Vinho Branco Pera Manca,VENDA_SIMPLES,false,true,,0,14,0,0,0,0,
AUTO_NFE,f6bd4288-a867-4844-ba6a-d75d9b405464,PORCAO DE  FETTUCCINE,VENDA_SIMPLES,false,false,,0,1,0,0,0,0,
NUNCA_VENDIDO,d6319a01-df70-494d-a5ea-9c66e292fc4c,PICLES CEBOLA ROXA,INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,e10c65cf-506b-4855-8bb1-7d12fbf7b4d6,Agua Com Gas Petropolis Pet,VENDA_SIMPLES,false,true,,0,16,0,0,0,0,
DESCONTINUADO,442c4d5a-1cb4-4bcd-8c99-8922a5e1be73,* Excluído * Farinha de Trigo,INSUMO,true,true,,0,6,0,0,0,0,
DESCONTINUADO,0882e4b1-6d42-41f5-bf7d-186032f66af1,* Excluído * Sorvete de morango,INSUMO,true,true,,0,0,0,0,0,0,
DESCONTINUADO,b9edd54f-8b65-4214-883d-9c0a05d88016,* Excluído * Prato - 03,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
DESCONTINUADO,172c2572-82ed-45c6-b3d6-487953b11d36,* Excluído * Contagem antiga Carpaccio - DUPLICADO,INSUMO,true,true,,0,1,0,0,0,0,
AUTO_NFE,c9754950-d6e0-4635-a07d-ef21b5128415,Presunto Parma - 5g,INSUMO,false,true,,0,3,0,0,0,0,
NUNCA_VENDIDO,8cab93a2-507e-409a-8aa9-65c5bb25355d,Robalo crocante empanado - Executivo,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
NUNCA_VENDIDO,b1d1331d-0574-4fb5-ae1b-6b008d02814a,Seu Amintas,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
DESCONTINUADO,3abe0039-cb4f-4868-a600-3d267245a34e,Espumante Almaden Demi-Sec,VENDA_SIMPLES,true,true,,0,0,0,0,0,0,
AUTO_NFE,331e37ae-c257-41c4-baaf-5963fb2716cf,Filé ao demi glace - AVENIDA FRANCISCO PORTO,VENDA_SIMPLES,false,false,,0,9,0,0,0,0,
NUNCA_VENDIDO,93f841fd-8bf9-4234-b04d-1587c628f52f,GORGONZOLA,INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,5ce6f5d7-4ef6-4a55-b76a-19fd1c0e3110,Parmesao,INSUMO,false,true,,0,3,0,0,0,0,
DESCONTINUADO,7babc621-35f4-4628-bcf9-1baf183b24dd,* Excluído * Campari Garrafa,VENDA_SIMPLES,true,false,,0,1,0,0,0,0,
DESCONTINUADO,90e9d6d2-69cd-4cce-8523-2a8a6eac1e92,* Excluído * Robalo com arroz de coco,VENDA_SIMPLES,true,false,,0,7,0,0,0,0,
DESCONTINUADO,7d52d638-7452-414f-9986-22b13db67bc1,* Excluído * Picanha com triângulo de macaxeira,VENDA_SIMPLES,true,false,,0,4,0,0,0,0,
AUTO_NFE,f10571c0-8c94-494d-b470-5f7e4323c368,Vinho Tinto Cortes de Cima,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,dfa761ef-59b1-4826-8be8-82216ee2d4f4,BAIÃO DE DOIS TABUARÁ,VENDA_SIMPLES,false,false,,0,1,0,0,0,0,
AUTO_NFE,0a4e431c-2118-4fb3-b331-3566b2b642fe,Vinho Tinto Rizieri Barolo,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
NUNCA_VENDIDO,8158e6ce-efb0-463f-bfea-586491efa80a,Calda de gengibre,INSUMO,false,true,,0,0,0,0,0,0,
DESCONTINUADO,04b18a4e-2653-4681-8f3a-869293471f45,* Excluído * Prato - 09,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,dc0f548f-9e97-4a35-b344-3e6823454df1,Pote 1000ml,INSUMO,,true,Utensílios,0,5,0,0,0,0,
DESCONTINUADO,79fda9ac-f4e3-4d5b-973d-39b5f42cf353,* Excluído * PANNACOTA COM GELEIA DE FRUTAS VERMELHAS,VENDA_SIMPLES,true,false,,0,2,0,0,0,0,
AUTO_NFE,fe6b17f7-135e-403a-8ee9-e16fea8aa065,Absolut 1L,INSUMO,false,true,,0,2,0,0,0,0,
DESCONTINUADO,2fb74eb6-bea0-4664-81ec-2f6a624e476d,* Excluído * Ypioca 150 anos,INSUMO,true,true,,0,0,0,0,0,0,
AUTO_NFE,92e20d73-dd12-4d0a-aa9e-96d78b8d5657,Maria guarda de 750ml - Ouro Amburana,INSUMO,false,true,,0,16,0,0,0,0,
AUTO_NFE,f5de739c-5c01-4399-a396-9180ba8dd350,Agua Sem gas Minalba lata,VENDA_SIMPLES,false,true,,0,24,0,0,0,0,
NUNCA_VENDIDO,c16cb501-b179-4ea1-b7c0-d4851ef6b526,CACHAÇA YPIOCA,INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,957deb49-6144-404f-b9e7-2748f4c2e542,embalagem,VENDA_SIMPLES,false,false,,0,2,0,0,0,0,
AUTO_NFE,da6e4a76-513e-41ab-a774-22ff4d752133,Vinho Tinto Dourosa,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,1e17c87c-3703-475c-963f-cc6b3341875c,RISOTO DE LIMÃO SICILIANO,VENDA_SIMPLES,false,false,,0,1,0,0,0,0,
AUTO_NFE,3e5e8340-e737-409c-8d3d-22f92ce89528,Vinho Tinto Mouchao,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,b144e9be-59ae-46d5-9521-56895ea9b7d4,Fettuccine - Porção (160g),INSUMO,false,true,,0,1,0,0,0,0,
NUNCA_VENDIDO,560decbf-b4b5-4342-9b21-b0dba03bc2b6,TORANJA,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
DESCONTINUADO,c687e9c3-b291-40fe-83d5-7ea9d035af00,* Excluído * File mignon com risoto de aspargos  - Evento 23/05,VENDA_SIMPLES,true,false,,0,10,0,0,0,0,
AUTO_NFE,3edba589-9920-4d3d-b9d7-df454cb9c4ff,Farinha de trigo,INSUMO,false,true,,0,6,0,0,0,0,
DESCONTINUADO,b565b225-d1d3-4f92-8548-7231d4c856d9,* Excluído * Farinha panko,INSUMO,true,true,,0,6,0,0,0,0,
AUTO_NFE,77c3b1d4-18e6-43b1-b271-27a5fa0a08b1,Grey Goose 750ml,INSUMO,false,true,,0,14,0,0,0,0,
DESCONTINUADO,0ede3287-e5ed-4397-afc6-d3c780bc9e78,* Excluído * Vinho Tinto Cabriolet,VENDA_SIMPLES,true,true,,0,5,0,0,0,0,
